datetime,open,high,low,close,volume
2024-11-28 19:02:00,1013.9599139482224,366178.1862448484,1013.9599139482224,245241.71601416884,25434.03098938089000000000
2024-11-28 19:03:00,245241.71601416884,272284.2055166476,245241.71601416884,272284.2055166476,1446.98774203184000000000
2024-11-28 19:04:00,272284.2055166476,321858.53601200006,272284.2055166476,301037.1517676277,14463.89184335051000000000
2024-11-28 19:05:00,301037.1517676277,391677.75547947607,295896.26506836707,320993.35854924016,33262.29525513220000000000
2024-11-28 19:06:00,320993.35854924016,355915.97501921223,269885.7381643889,306113.7243892801,29849.13027118250000000000
2024-11-28 19:07:00,306113.7243892801,352937.48143913166,291816.73651900643,293501.8294303073,31724.54314617580000000000
2024-11-28 19:08:00,293501.8294303073,353605.98846919247,289579.04283719265,339225.186987605,28783.64067187155000000000
2024-11-28 19:09:00,339225.186987605,584862.0658234593,332159.61376947904,430568.7232810066,47960.96626440081000000000
2024-11-28 19:10:00,430568.7232810066,455586.75278512633,378297.8691763846,404202.5121973698,41653.62079521939000000000
2024-11-28 19:11:00,404202.5121973698,528842.5351708552,404202.5121973698,464135.95428001444,36129.64818646045000000000
2024-11-28 19:12:00,464135.95428001444,539172.1579180352,447575.04462036176,466366.4349857341,24920.35894888488000000000
2024-11-28 19:13:00,466366.4349857341,577560.3267685928,428665.376226538,500210.34922473086,47497.90273382471000000000
2024-11-28 19:14:00,500210.34922473086,546095.9065304004,469659.3220885465,470025.77511671296,38048.51781410574000000000
2024-11-28 19:15:00,470025.77511671296,623906.0352965301,462889.44721294293,505725.86486425536,40422.74987140852000000000
2024-11-28 19:16:00,505725.86486425536,583860.7000699592,495966.35616022744,533472.6042379254,34035.91047923012000000000
2024-11-28 19:17:00,533472.6042379254,708855.7995672316,527676.4760361956,577567.0865017489,46514.84846869915000000000
2024-11-28 19:18:00,577567.0865017489,632739.9036365799,531039.0951557832,563307.4525625398,40817.51537645582000000000
2024-11-28 19:19:00,563307.4525625398,849903.1929688948,563307.4525625398,634439.9948269026,48255.52456719174000000000
2024-11-28 19:20:00,634439.9948269026,655151.7386778905,545480.4524935974,606143.1693780503,32121.96130558914000000000
2024-11-28 19:21:00,606143.1693780503,697097.9162197851,605470.7129032327,634286.6584123278,21958.63485268335000000000
2024-11-28 19:22:00,634286.6584123278,1124709.056169038,514187.17532132525,592363.5278865716,56286.39555470993000000000
2024-11-28 19:23:00,592363.5278865716,635490.4352824739,444328.34594362765,462240.5408299419,29008.98622293639000000000
2024-11-28 19:24:00,462240.5408299419,480235.61192810966,45451.71959680873,89914.63024580594,44605.27475217126000000000
