datetime,open,high,low,close,volume
2024-11-28 18:43:00,7479.5971438479655,12562.95556628525,6756.637390144816,6756.637390144816,6273.15339864680000000000
2024-11-28 18:44:00,6756.637390144816,94894.79966293684,6756.637390144816,94894.79966293684,19956.79247376506000000000
2024-11-28 18:45:00,94894.79966293684,94894.79966293684,94894.79966293684,94894.79966293684,0
2024-11-28 18:46:00,94894.79966293684,94894.79966293684,94894.79966293684,94894.79966293684,0
2024-11-28 18:47:00,94894.79966293684,444189.4720841653,94894.79966293684,232825.9075501574,341364.67675572282000000000
2024-11-28 18:48:00,232825.9075501574,252549.0427969714,152038.1283388197,244992.5959683204,32282.36625745729000000000
2024-11-28 18:49:00,244992.5959683204,289928.8701915359,188473.2342726077,283134.4770872065,30723.80376515110000000000
2024-11-28 18:50:00,283134.4770872065,370455.0381322029,186242.75924086897,310625.61559855816,64499.60315897936000000000
2024-11-28 18:51:00,310625.61559855816,358143.60401250335,208718.36797566846,317229.5971566793,31746.73879498719000000000
2024-11-28 18:52:00,317229.5971566793,397970.15017991565,315696.1210369069,393546.58390258386,116797.10268093333000000000
2024-11-28 18:53:00,393546.58390258386,465903.72750220855,239313.6799799442,380987.7278233693,197869.28437842845000000000
2024-11-28 18:54:00,380987.7278233693,409465.2023116239,251502.2860236494,325731.0626699925,186407.52850015241000000000
2024-11-28 18:55:00,325731.0626699925,393649.2556821639,210961.88503490627,388031.8401901723,203244.26062640833000000000
2024-11-28 18:56:00,388031.8401901723,550667.0615432048,265004.5074617608,442790.11454496696,244916.30810757210000000000
2024-11-28 18:57:00,442790.11454496696,717484.0356429823,311657.9453776872,545551.092948192,316384.78616097169000000000
2024-11-28 18:58:00,545551.092948192,560886.3622937832,485874.8441085431,507048.45678988734,44273.48766627088000000000
2024-11-28 18:59:00,507048.45678988734,555183.2107483904,312826.18566463323,446029.3775726108,59802.06807939094000000000
2024-11-28 19:00:00,446029.3775726108,541016.495524233,443320.0529138215,523700.7116387982,18676.29237963261000000000
2024-11-28 19:01:00,523700.7116387982,537494.6400553528,398813.02614714624,471874.67706007225,31139.56930471878000000000
2024-11-28 19:02:00,471874.67706007225,607160.70870368,377817.2167185185,433806.4509409319,34658.51790596829000000000
2024-11-28 19:03:00,433806.4509409319,544703.0716635768,334472.95040214976,429944.21448727994,59062.22994405085000000000
2024-11-28 19:04:00,429944.21448727994,516260.61020782584,416509.2961668147,516260.61020782584,12681.78915184210000000000
2024-11-28 19:05:00,516260.61020782584,528448.944805275,377166.22519767814,494702.15047659294,25504.96398896517000000000
2024-11-28 19:06:00,494702.15047659294,506274.5244267281,461381.75400396157,472441.59609845513,9453.90998504890000000000
